DATASET
OBJTYPE "mesh2d"
BEGVEC
ND 9220
NC 18046
NAME "Geschw_0"
TIMEUNITS seconds
TS 0 1000
 0.000000             0.00000
 0.000000             0.00000
 0.200000             0.12400
 0.050000             0.03600
 0.009000             0.00400
 0.144000             0.07100
-0.010000             0.04100
 0.000000             0.00000
 0.000000             0.00000
-0.010000             0.08100
 0.000000             0.00000
 0.000000             0.00000
 0.003000             0.03900
 0.007000             0.02500
 0.014000             0.04800
 0.000000             0.00000
 0.031000             0.05100
 0.000000             0.00000
 0.068000             0.04800
 0.085000             0.04800
 0.002000             0.00900
 0.000000             0.00000
-0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00100
 0.000000             0.00000
 0.053000             0.04600
 0.112000             0.03000
 0.000000             0.00000
 0.001000             0.00300
 0.018000             0.11100
 0.024000             0.05100
 0.014000             0.03900
 0.088000             0.03400
 0.000000             0.00000
 0.024000            -0.02300
-0.003000             0.00900
 0.000000            -0.00000
 0.120000            -0.05000
 0.000000             0.00000
 0.146000             0.02400
 0.056000            -0.03800
 0.000000             0.00000
 0.095000             0.01400
 0.056000             0.01000
 0.000000             0.00000
 0.000000            -0.00000
 0.016000             0.00100
 0.022000             0.00300
 0.026000             0.00700
 0.000000             0.00000
 0.000000             0.00000
 0.027000             0.00600
 0.000000             0.00000
 0.019000             0.05900
 0.000000             0.01600
 0.082000             0.04700
 0.016000             0.00800
 0.000000             0.00000
 0.002000             0.01000
-0.000000             0.00000
 0.003000             0.06300
 0.005000             0.02500
 0.000000             0.00000
-0.101000            -0.00100
-0.068000             0.03300
-0.038000             0.02000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.011000             0.04000
 0.000000             0.00000
 0.000000             0.00000
 0.122000             0.06700
 0.108000             0.12100
 0.001000             0.00100
 0.000000             0.00000
 0.000000             0.00000
-0.001000             0.00200
-0.058000             0.13900
 0.025000             0.13700
 0.000000             0.00000
 0.031000             0.09900
 0.000000             0.00000
 0.000000             0.00000
 0.001000             0.00000
 0.037000             0.01900
 0.041000             0.03900
 0.000000             0.00000
-0.001000             0.08800
-0.000000             0.00100
 0.000000             0.00000
 0.000000             0.00000
-0.013000             0.02900
-0.022000             0.06200
 0.000000             0.00000
-0.026000             0.05500
 0.016000            -0.05000
 0.018000             0.03200
-0.029000             0.01700
 0.011000             0.00400
-0.032000            -0.00000
 0.008000             0.02700
-0.052000             0.01800
-0.008000            -0.04100
 0.018000             0.02700
 0.000000             0.00000
 0.000000             0.00000
 0.047000             0.06100
 0.000000             0.00100
 0.003000             0.00400
 0.039000            -0.04300
 0.057000            -0.09800
 0.075000            -0.12000
 0.000000            -0.00000
 0.103000            -0.06900
-0.008000             0.05300
-0.000000             0.00000
 0.000000             0.00000
-0.014000             0.02300
-0.000000             0.00000
 0.000000             0.00000
 0.023000             0.05100
 0.000000             0.00000
 0.001000             0.00200
 0.001000             0.00200
 0.000000             0.00000
 0.024000            -0.03700
 0.001000            -0.00100
 0.001000            -0.00000
 0.063000            -0.05500
 0.000000            -0.00000
 0.048000            -0.05500
 0.000000            -0.00000
 0.066000            -0.06200
 0.000000            -0.00000
 0.000000            -0.00000
 0.089000            -0.07500
 0.043000            -0.06100
 0.055000            -0.06000
 0.000000             0.00000
 0.163000            -0.15300
 0.031000            -0.06000
 0.000000            -0.00100
 0.000000            -0.00000
 0.047000            -0.10600
 0.052000            -0.10200
-0.054000             0.11100
-0.050000             0.23100
-0.000000             0.09200
 0.008000             0.00300
 0.000000             0.00000
 0.000000             0.00000
 0.021000             0.01500
 0.001000             0.00100
 0.000000             0.00000
-0.033000             0.16400
 0.110000             0.19000
 0.000000             0.00000
 0.001000             0.00100
 0.001000             0.00100
 0.116000             0.10000
 0.000000             0.00000
 0.007000             0.00600
 0.172000             0.13000
 0.112000             0.10600
 0.205000             0.12200
 0.131000             0.11600
 0.057000             0.04800
 0.152000             0.03800
 0.000000             0.00000
 0.117000             0.09100
-0.005000             0.00700
 0.000000            -0.00100
 0.005000            -0.00100
 0.012000             0.06800
 0.000000             0.00400
 0.000000             0.00000
-0.070000             0.02100
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.014000            -0.04700
 0.066000             0.06400
 0.090000             0.04100
 0.111000             0.11100
 0.019000             0.05500
 0.000000             0.00000
 0.035000            -0.00300
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.041000             0.11800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.001000             0.01600
 0.038000            -0.04000
 0.065000             0.15600
 0.022000             0.11700
 0.000000             0.00100
 0.000000             0.00000
 0.033000             0.01600
 0.058000            -0.02900
 0.077000            -0.03300
 0.140000             0.04200
 0.000000             0.00000
 0.111000             0.00100
 0.013000             0.00400
 0.080000             0.02800
 0.000000             0.00000
 0.038000             0.01000
 0.000000             0.00000
 0.023000             0.01000
 0.055000             0.02000
